GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2
DLAT	6.1332	18.16315	11.29345	5.0705021076e-51	6.60955209565e-05	5.8441856959e-18	88.3124	143.591	146.26	144.481
UHRF1BP1L	3.4045	5.76785	6.6679	3.60753762367e-17	6.08429505564e-06	7.56771624365e-29	43.3776	3.33674	5.22756	4.67144
C12orf29	2.5381	2.7805	2.8192	0.805156555278	0.124298058057	0.379768494091	1.00102	1.00102	1.00102	1.00102
BFSP1	0.4928	0.79425	0.41155	1.4557037745e-06	3.7019518634e-10	0.0142811607047	125.461	88.6461	153.601	175.624
C12orf23	14.8157	17.70345	19.7981	0.177215502	0.00373399182457	6.12225309068e-06	166.281	186.19	206.544	269.053
TUBB2B	0.6567	6.9934	0.4718	2.15106968361e-28	3.1658296435e-26	0.709810657883	167.06	177.403	117.342	228.9
SIN3B	7.4825	5.13205	6.76215	4.75590479709e-10	5.91172196221e-09	0.000421533957286	1023.71	1062.97	910.597	914.156
RNF216	7.923	7.49365	7.97655	0.0263640948875	0.00473286489942	0.5431995558	770.565	650.776	569.804	717.733
RNASEH2A	0.0321	0.0089	0.0157	3.41887537578e-08	0.000407381367626	9.11926366571e-07	1838.1	1652.47	1636.23	1742.56
PSRC1	1.7954	0.7462	1.0335	1.13056495581e-10	0.00237610478393	4.49278976862e-11	663.344	619.299	619.077	626.084
CEP170	2.3297	1.38575	3.53215	3.88345839691e-10	3.7632846366e-21	3.42390779332e-10	1.00102	1.00102	1.00102	1.55715
RNASEH2B	1.0113	0.7005	0.81705	7.65768657084e-16	0.000937204251213	0.0146677094933	1.00102	6.22858	1.00102	1.89082
PDLIM5	13.1214	17.6117	18.794	3.46149392124e-09	0.021176481784	1.13647152559e-17	1.00102	1.00102	1.00102	1.00102
COMTD1	8.6259	5.9671	2.547	0.00660228072269	2.25778066116e-10	3.1142678314e-07	264.492	354.696	111.67	322.997
MAOB	84.6091	59.5545	87.97085	6.749468301e-05	0.000218468627135	0.552755465099	8.89798	42.8215	1.00102	4.11531
MAOA	15.772	39.4033	19.46715	4.09368057469e-07	4.97523310054e-05	0.404762830339	38.2613	87.6451	27.3613	132.691
DTYMK	11.1641	5.88805	5.33225	1.60422830028e-15	0.000389320699579	1.03650552147e-27	1014.37	917.826	794.144	934.176
NEIL3	0.3758	0.02915	0.23835	3.81593724285e-06	6.46560101129e-09	0.00417965957742	1.00102	1.00102	1.00102	1.00102
BAIAP2L2	17.0995	5.1921	7.4883	1.16513750554e-10	0.0174135288786	5.2918242145e-11	1051.41	1014.04	943.519	1008.47
BAIAP2L1	2.6553	3.8332	1.68065	0.80514842097	0.0668945231766	0.0551924125789	467.811	350.914	461.026	544.779
MUT	10.1488	30.9978	16.65295	6.17640638213e-55	6.92919353445e-16	1.42609215302e-13	1.00102	1.00102	1.00102	1.00102
PIWIL4	0.8908	0.34245	0.9208	6.58332701651e-13	4.7378865463e-13	0.581141585346	1.00102	1.00102	1.00102	3.11429
PIWIL3	0.0071	0.00325	0.00575	0.0176092085474	0.000168159651282	0.0261641439161	224.34	319.215	280.954	255.261
PIWIL2	0.1581	0.1586	0.1575	0.0906077284416	0.570811413463	0.0160678475056	301.085	340.904	288.183	272.167
CHAD	0.3761	0.35885	0.26225	0.021585718071	0.938372930602	0.00472985124874	833.073	630.867	661.12	732.748
CLYBL	2.2504	4.32825	1.7305	4.86260603763e-11	9.51322434516e-15	0.105605985263	81.0828	22.5786	29.1409	13.1245
AHI1	1.555	2.00685	1.87405	0.146562866991	0.207579789467	0.0084125350667	20.1317	1.00102	1.00102	1.00102
HNRNPU	18.3078	22.12475	21.6969	1.97638658643e-12	0.404973295172	2.34043481818e-12	210.993	218.334	128.909	183.076
FABP6	28.6862	0.11375	6.69975	2.79492773336e-11	9.34251129144e-12	1.14341751206e-11	126.907	205.543	141.589	148.04
FABP7	60.5329	0.0186	29.39005	3.4540528279e-09	1.49584348745e-08	0.00141713851212	1.00102	1.00102	1.00102	1.00102
FABP4	2.0617	3.5875	4.36215	0.381884291812	0.735754450272	0.365171474236	1.00102	1.00102	1.00102	1.00102
FABP5	4.1083	0.76255	1.9894	2.86438720617e-12	3.71172904268e-08	4.17615020711e-08	1.00102	1.00102	1.00102	1.00102
FABP2	0.0191	0.0144	0.0151	0.000116230215919	0.00597849407088	0.327310255632	1.00102	2.00204	1.00102	1.00102
FABP3	55.4441	72.7338	29.9374	0.391030946797	1.7830427757e-09	3.02008168222e-06	454.575	556.012	467.7	587.378
FANCD2	0.5703	0.46115	0.56735	0.00884187189279	0.0136306083395	0.222798513743	372.158	347.244	230.346	366.263
SEC61G	40.7345	14.9852	24.0981	2.54610577332e-17	2.90047394107e-14	2.79599521175e-12	1.00102	7.6745	13.7919	1.00102
AKR1C4	0.1211	0.0618	0.1082	0.45731849664	0.0636975872895	0.372625724181	1.00102	1.00102	1.00102	1.00102
MESP1	1.3215	0.39305	0.44245	1.60621655986e-12	0.0268065808333	9.14997141162e-15	599.279	505.85	431.329	491.28
MESP2	0.1768	0.09345	0.07985	0.000127896647731	0.877831748035	7.90471462865e-05	667.459	528.651	431.329	504.293
TMED8	4.6293	10.35815	9.28295	1.96147361812e-64	0.334843574924	2.69886528929e-42	37.1491	36.0368	87.2002	70.9614
MXD3	1.4837	0.13005	0.42615	1.80648296827e-19	2.92933081889e-10	2.8870111581e-18	1493.75	1357.5	1302.89	1496.53
AKR1C1	2.8109	4.5608	2.97735	0.00115152671579	6.77554191518e-05	0.53014920594	3.00307	1.00102	13.347	1.00102
AKR1C2	0.8036	1.41275	0.8836	0.0674831576143	0.00335103512622	0.21996117974	12.6796	13.2357	10.6776	1.00102
AKR1C3	42.8385	18.7562	26.72105	3.63337048102e-10	0.0108824374283	3.24472511969e-09	86.0879	17.9072	1.00102	19.798
CPA6	0.3351	0.03235	0.38565	1.26666831427e-14	1.41937378303e-15	0.189196089629	1.00102	1.00102	22.2449	23.1347
ATP6V1F	143.6454	99.1192	57.7267	0.00193955124383	4.83448343197e-11	1.65368856098e-08	1926.86	1854.67	2058.1	2378.1
SNCAIP	0.2009	0.43085	0.25935	0.0106435105566	0.138828235517	0.242465279716	1.00102	1.00102	1.00102	1.00102
SPDYA	0.1642	0.05305	0.15715	9.39507973633e-11	0.00143595432062	0.285583104906	296.191	279.174	243.916	127.13
MTERFD3	3.8468	2.9202	2.9998	1.59064484968e-06	0.057840385024	3.49384049957e-05	132.135	135.249	290.741	99.7686
C1QBP	28.4213	32.30285	22.2528	0.64790704487	2.42738653145e-09	1.7420309283e-05	675.356	555.345	632.312	623.748
MMP20	0.0097	0.02025	0.0084	0.817382599598	0.550612439645	0.490150599354	31.699	17.9072	29.3633	3.44797
RRP8	3.5394	2.9612	3.01955	1.05732554059e-06	0.0281269628188	1.91327438977e-05	416.314	321.773	284.402	284.513
MTERFD1	9.6361	7.37115	6.91105	2.92676307083e-08	0.553974972381	5.63589833177e-08	1.00102	3.55919	1.00102	1.00102
RRP9	9.6727	8.83345	5.477	5.67599606864e-05	4.5082125807e-20	2.62807565778e-26	818.948	703.163	787.471	921.608
HNRNPL	19.26	18.2068	17.9764	0.010338597714	0.210743494147	4.84941679406e-05	1004.58	948.079	1021.38	999.132
DNMBP	3.2425	7.22435	3.94605	3.96816558314e-42	8.14528303039e-28	2.26265503008e-05	230.903	223.117	170.174	210.771
ADORA3	1.101	0.1715	0.86285	3.20920817661e-14	1.75950242942e-09	0.0866447188488	255.928	296.859	215.776	229.679
ASL	4.111	4.33815	3.27415	0.77788313098	1.17873371594e-09	3.49141822432e-05	448.236	481.714	486.386	609.289
ATP6V0B	38.7045	51.40715	21.62425	0.686016059242	6.04816291617e-13	0.0108151133158	1600.41	1451.15	1251.06	1399.99
ATP6V0C	0.1699	0.03955	0.09215	4.23902869471e-08	4.28646977516e-07	4.44654206359e-05	1886.7	1606.31	1702.74	1927.3
GRIA1	0.0297	0.02685	0.053	0.116028682445	0.0814846014673	0.095253638396	1.00102	1.00102	1.00102	1.00102
SEPW1	41.846	22.203	23.2259	2.68267873182e-06	0.778346258105	2.76485681111e-09	994.905	886.127	857.654	894.024
ZNF75D	2.9511	2.89605	3.73145	0.119978200115	4.04630192477e-10	1.21895775893e-07	1.22347	24.8031	1.00102	25.8041
KIF26A	1.2601	2.39725	1.82495	0.000137865905797	0.36718264611	0.00615501939937	428.66	462.25	462.027	480.157
COL5A2	12.0485	3.0902	14.5726	7.77935455864e-07	1.34570208257e-12	0.60607326252	1.00102	1.00102	1.00102	1.00102
TCF24	0.0078	0.3767	0.00595	2.89292288245e-23	1.23561636856e-18	0.663484492556	32.5888	12.2347	35.9256	13.4582
LAMP5	0.2885	0.63435	0.2026	0.430502363791	0.0974483619817	0.178965045423	1.00102	1.00102	1.00102	1.00102
COL5A1	8.6307	1.84585	7.29825	0.00382729882682	1.9126305583e-08	0.0460405979473	1118.81	963.54	991.902	1069.31
LAMP3	1.7312	0.55025	1.5526	2.67030004781e-10	3.81646931473e-09	0.301353473105	99.991	37.8164	79.3032	215.998
KIF26B	0.3794	1.14505	0.38395	4.87957472944e-07	0.00023169910916	0.551818901369	142.034	58.6154	63.2869	104.329
LAMP1	53.1975	83.9483	51.7172	4.12071474768e-19	1.13209286204e-34	0.136586682865	395.849	284.068	236.019	379.721
PDCD7	6.9926	5.81145	6.6683	1.02470877123e-08	2.2553685275e-08	0.0109250401223	363.371	326.222	251.59	320.55
NAT16	0.023	0.00995	0.0088	0.176448963349	0.155848032496	0.0142955736932	1890.38	1771.48	1670.6	1946.65
NAT14	13.8826	6.8965	5.53365	0.00672412348289	1.43411041401e-05	5.13979856231e-06	1009.03	887.128	864.216	972.549
DUT	11.7668	10.12695	9.39925	0.00028653534229	0.191119342345	2.96589666642e-07	1.00102	1.00102	1.00102	1.00102
NAT10	11.9765	9.03265	11.63755	2.52628240491e-14	3.3130028028e-13	0.0552276849769	262.49	273.724	265.271	349.579
PDCD5	33.4787	11.93515	15.7869	5.74427247509e-31	3.14372555782e-10	1.19955172187e-31	194.421	278.952	261.378	284.735
TAAR1	0.0174	0.08145	0.0549	1.62353294978e-15	0.0156575301743	9.15576266003e-09	1.00102	1.00102	1.00102	1.00102
NPY5R	0.1628	1.4878	0.1987	2.07999162055e-46	8.37604991941e-37	0.114412124889	1.00102	1.00102	1.00102	1.00102
PDCD2	6.9229	6.925	6.0645	0.839285817137	3.61642585479e-06	0.00194376332914	110.891	88.09	69.4042	186.079
ALDH2	20.3201	24.8731	13.02295	0.00110647790962	1.37642832724e-19	1.51626328275e-10	613.404	607.732	543.11	711.171
LENG1	8.7843	5.5835	5.415	7.01720787359e-17	0.0911996492532	1.60315355862e-26	1293.54	1157.63	1152.07	1254.39
IFT172	2.346	2.26995	2.22135	0.0253161201098	0.529932319152	0.0472153409265	987.787	986.674	838.746	851.648
NEU4	0.0783	0.3787	0.0404	5.19261341645e-09	3.20357755782e-11	0.0479544232103	674.467	626.862	666.903	635.316
RCE1	5.4467	4.04465	4.02825	1.81704086433e-09	0.249255067535	2.04347381218e-15	1115.69	900.142	843.639	970.658
NEU1	29.4886	23.75575	21.7443	2.57898851722e-05	0.178244478846	5.6034589187e-09	1398.21	1361.5	1157.4	1402.99
C18orf8	6.2671	5.54855	6.5725	0.000411115064394	7.27557816137e-07	0.0730270131748	202.985	178.182	194.087	231.459
ATP5F1	43.4176	72.8564	40.3411	4.7471237474e-09	2.06012405191e-28	0.0857751215315	240.801	373.493	294.301	279.285
HVCN1	2.2335	0.7956	2.1912	7.42469362691e-24	6.32559147477e-22	0.30862005293	410.53	369.377	338.679	400.743
UVSSA	1.801	1.21775	2.0866	8.57266914484e-05	3.70699036506e-08	0.846879102759	1396.65	1130.93	1206.01	1298.44
UQCR10	32.805	29.01865	13.71565	0.05971515743	3.66311785184e-18	2.33287207924e-06	814.276	778.35	752.658	708.39
UQCR11	11.237	9.75205	5.53125	0.0652645068394	1.02931107655e-23	7.14663313801e-07	2003.71	1727.54	1732.44	1913.95
ARMS2	0.1102	0.0325	0.0664	2.11186483998e-07	2.30349977768e-06	4.97099426272e-05	176.514	167.504	177.07	125.684
SCN9A	0.5556	0.40955	1.1531	0.000352111607313	2.19913978053e-09	9.05194703255e-07	1.00102	1.00102	1.00102	1.00102
RPRD1A	5.7091	9.26365	8.1067	9.27300813199e-20	0.0967345404941	5.77616201995e-17	1.00102	1.00102	1.00102	4.33776
CXorf38	6.7177	4.76165	6.86785	1.3296195933e-11	1.6320577835e-13	0.433585636623	181.964	54.0552	128.353	144.258
RPRD1B	6.098	8.6168	7.9839	2.47251931466e-12	0.170787771918	1.30890444859e-13	656.448	548.004	477.154	401.076
VRK2	2.4865	2.97545	4.01895	0.00093804192899	9.892335833e-14	1.11276980628e-28	1.00102	1.00102	1.00102	1.00102
VSTM5	0.2306	0.2708	0.1776	0.45297534518	0.0219695403242	0.117189258383	10.1214	17.6847	19.2419	1.00102
VSTM4	3.9839	4.49625	6.14	0.415322432197	4.31894043732e-06	2.28769094359e-11	1.00102	4.78266	81.4165	57.0583
VSTM1	0.099	0.0325	0.07395	6.19604517039e-05	0.000613948456544	0.0384413743536	806.602	719.179	681.585	667.348
OPRL1	0.0335	0.03215	0.05805	0.391878500087	2.09789663163e-06	5.19380900441e-06	1594.63	1464.16	1633.22	1726.99
PRUNE	13.5623	17.68865	13.208	3.23012306732e-05	4.52803702364e-14	0.0882320351568	970.436	921.942	893.802	934.51
COQ4	15.3117	11.3312	8.3301	1.70373496166e-07	9.0504481443e-11	1.85270419001e-22	1685.39	1529.67	1686.28	1929.64
GABARAPL1	22.4365	92.8329	25.31915	4.12670910366e-31	1.17401729961e-13	0.0383630144375	88.09	103.55	61.2848	19.2419
ASAH1	14.6345	31.98055	21.49075	5.8330297194e-22	3.09883155857e-07	1.28863571488e-07	34.146	60.9511	46.1583	58.5042
ASAH2	0.1011	0.19345	0.1299	1.08524865479e-20	1.06326181936e-08	0.000176514109113	4.89389	2.44694	1.00102	1.00102
GABARAPL2	30.5694	40.91765	26.91285	0.0482093593117	2.21768956516e-18	0.0119943771575	172.398	183.41	176.291	135.583
RAD54L	0.689	0.08125	0.45495	2.56933257383e-08	5.28403227316e-05	0.119072156374	881.122	742.981	733.082	841.637
PRR3	4.7892	2.48925	3.5667	1.61388814461e-18	2.16154213287e-14	1.98474896367e-10	994.794	916.047	780.464	940.182
PRR4	0.3823	0.0809	0.2512	1.42233318245e-11	3.43994162547e-06	0.00382518160103	1.44592	1.00102	1.00102	1.00102
PRR5	2.7961	1.9103	1.18035	3.85509445309e-06	5.06861024262e-05	6.62778285543e-17	673.688	613.182	559.349	635.204
PRR7	2.8679	0.28205	0.77275	1.71458232161e-14	8.35910905578e-08	8.20798524391e-16	1945.32	1886.37	1804.4	1929.3
FASTK	24.4935	14.0249	11.1449	2.85620648099e-14	0.000422345522275	1.50871654159e-25	2328.71	2059.44	2042.09	2285.11
DVL3	17.2472	13.48665	14.07815	6.81744669507e-05	0.465080198154	7.05334565529e-08	1136.16	1086.78	962.65	1015.37
KDM4A	3.6161	3.73035	3.3694	0.465667549968	0.148123520072	0.0273968528354	1277.19	1153.85	1017.04	1203.01
MED13	4.7001	9.28295	9.46255	8.31455012655e-55	0.0267129890036	3.66906015811e-52	311.54	307.314	230.569	305.312
MED14	5.2758	6.9107	8.3394	0.000526436985232	2.62678395252e-09	3.12473078243e-17	166.058	116.897	157.049	96.3206
MED15	12.1714	5.75035	8.6541	5.92333301285e-26	2.64057885742e-16	4.44027069727e-18	1118.59	1095.34	854.539	976.442
KDM4E	0.0139	0.01655	0.0149	0.453415799931	0.150687093359	0.346023390382	1.00102	1.00102	1.00102	1.00102
MED17	0.3718	0.20075	0.33115	4.59339554912e-22	4.30217273592e-06	0.994426853989	13.0133	47.9378	3.33674	11.4561
MED18	6.6822	6.76815	5.68385	0.476072304686	2.70369194564e-05	0.000425750147008	885.682	763.558	698.38	726.52
MED19	7.1789	5.6543	4.89755	8.65976249958e-07	1.37439739895e-05	2.08101599063e-16	305.645	246.14	216.443	294.857
ABCB9	0.5619	0.46	0.3125	0.000405558705129	0.000192473714407	2.36831267965e-10	1482.29	1267.52	1175.87	1328.25
ABCB8	4.2935	3.80495	2.47595	0.00359905348068	6.65590737823e-17	2.76589349367e-20	1914.07	1758.57	1582.28	1947.88
C9orf152	0.0306	0.10835	0.03095	4.52429065007e-05	1.52053025865e-05	0.600188637355	1.00102	1.00102	1.11225	2.33572
SLC9A5	0.4123	0.1026	0.2913	4.23924836342e-16	1.48858012705e-12	2.28826321875e-05	1628.11	1477.18	1461.16	1706.97
HMGA2	0.0107	0.01545	0.0066	0.184525804802	0.434620353216	0.207068298282	80.3042	39.3736	8.1194	5.22756
STAC3	3.0903	0.45465	1.5993	3.60685847569e-27	8.05233817392e-18	2.57157222252e-13	1221.47	1211.68	1010.37	1213.68
MTBP	0.3813	0.2379	0.4247	2.56859027189e-06	2.19321649904e-11	0.0943959856139	1.00102	1.00102	1.00102	1.00102
PLEKHA1	5.9583	4.6693	8.0719	0.00402401470425	3.23484050609e-09	4.87203060368e-06	54.5001	143.146	121.457	147.818
PSME1	151.4344	101.2334	94.2948	4.57662599723e-10	0.0653736129858	2.14155861768e-17	743.871	624.193	632.646	692.596
ZNF69	2.2512	3.04075	2.24795	0.000735982087269	0.00240120286507	0.769638330216	819.059	810.161	812.83	790.919
MTSS1	5.5477	8.36385	7.2652	0.00171355462872	0.415108128464	0.00231396631534	172.51	261.6	77.1899	196.979
FAM227B	0.7951	1.38895	0.9748	1.92420758339e-26	8.51519826672e-05	3.82838345623e-06	1.00102	1.00102	1.00102	1.00102
EEF1B2	173.7189	97.1231	128.04665	8.23049902173e-11	1.59246050506e-05	5.23469500855e-08	1.00102	1.00102	1.00102	2.78062
SLC9A1	7.1779	9.3873	5.86715	0.00128328908099	1.81564133546e-13	0.000576384034894	787.36	759.998	722.071	747.208
BAI1	0.3035	0.1585	0.1259	0.095491508727	0.418163855862	0.949820516677	728.411	796.814	705.053	773.901
BAI2	0.5029	0.59925	0.17695	0.122962920345	1.1892529557e-07	4.63802005593e-07	903.923	770.454	681.696	809.271
BAI3	0.0534	0.37825	0.09605	5.62017967567e-29	2.65726890706e-12	0.00065695133659	1.00102	1.00102	1.00102	1.00102
SLC9A2	0.0407	4.41615	0.0468	5.36401549583e-43	4.16888646917e-10	0.0235907390972	5.22756	1.00102	1.00102	31.1429
TOPBP1	3.7884	3.02985	5.41235	3.64431821313e-06	1.47941818662e-30	1.03578059383e-16	21.0215	1.00102	1.00102	6.45103
SLC9A3	0.5788	16.2977	0.87655	1.57811824388e-29	2.20622497306e-23	0.265884282714	918.382	703.496	745.428	780.13
PRKCG	0.0225	0.00445	0.00955	0.0200173706008	0.000669999424179	0.00748674288728	811.718	660.452	673.132	786.692
GOLGB1	13.3258	18.9046	18.93245	7.17147224629e-15	0.268785994091	2.21806040501e-20	9.12043	1.00102	1.00102	1.00102
ADH1B	0.5119	10.1225	0.5847	4.07480574633e-05	1.81616532003e-21	0.471935348882	1.00102	1.00102	1.00102	1.00102
ADH1A	0.0103	0.06475	0.01005	0.50904840008	2.81828722063e-05	0.387819364246	1.00102	1.00102	1.00102	1.00102
DNAL1	2.2993	4.06795	3.14055	3.96293474651e-55	4.85166598043e-12	1.00306905354e-21	217.222	219.224	194.977	216.666
DNLZ	0.0569	0.03185	0.0329	3.78440542739e-05	0.306812164702	2.79829625442e-05	2706.54	2484.98	2787.62	2957.13
PMAIP1	1.4852	1.5628	1.23075	0.957523012584	0.464633960326	0.470642862847	1.00102	1.00102	1.00102	11.5674
C6orf25	0.0975	0.05695	0.1015	1.20539000593e-05	3.42429961696e-05	0.451476870211	1502.87	1484.85	1397.76	1500.09
KIAA1257	0.0949	0.1163	0.09715	0.814148211809	0.727424995793	0.830285436062	474.707	400.743	364.483	556.791
JUN	115.3358	88.8434	85.2998	0.0181986889118	0.465654673535	0.000202264846111	204.542	111.67	102.66	129.799
MLEC	71.1367	41.30795	68.5186	1.08086298283e-12	5.12496965997e-17	0.333932317849	767.784	697.156	577.59	783.467
SESTD1	3.2034	5.01785	5.8524	2.8175562711e-13	0.00203349149355	3.26039296074e-22	1.00102	1.00102	1.00102	1.00102
SLC9A9	6.0908	1.7516	5.04505	2.13889430635e-12	7.73825435233e-12	0.036593198862	1.00102	1.00102	1.00102	1.00102
IST1	22.3809	23.069	21.82225	3.4568046882e-05	7.60380120534e-08	0.0878787896402	413.2	544.89	414.868	419.206
SLC30A9	9.4714	24.75515	15.39785	7.32263695832e-55	1.81076187091e-06	8.55398476945e-17	1.00102	1.00102	1.00102	1.00102
SLC30A8	0.0148	0.3369	0.01365	4.7252255888e-16	8.79367355503e-10	0.100169745708	1.00102	1.00102	1.00102	1.00102
SLC30A5	7.3792	8.38035	8.89195	0.00167877432029	0.00889591448502	5.49897679569e-09	1.00102	21.3551	6.11736	46.3807
SLC30A4	1.5722	2.1546	2.3807	1.26961791826e-09	0.00809148531373	2.63746876219e-22	1.00102	36.5929	3.22552	6.56226
SLC30A7	5.7521	4.93805	7.65665	3.55066561502e-05	2.83747472075e-09	4.34697067705e-11	5.78368	1.00102	1.00102	32.8113
SLC30A6	5.5637	8.3333	8.73205	2.34268115681e-27	0.0277838327993	1.0352353101e-32	14.0143	66.2899	72.8522	51.9419
SLC30A1	9.6075	17.00035	17.2728	2.55281312717e-24	0.678767037525	2.78495527411e-21	61.396	138.697	224.896	115.006
SLC30A3	0.0512	0.0217	0.02675	0.000126772679227	0.102163841797	6.41764177137e-05	1360.61	1214.46	1330.91	1345.04
FURIN	32.2144	31.73005	27.9524	0.614033760079	6.23054484973e-07	3.92490871309e-05	553.343	535.547	426.658	428.771
SNRNP200	22.2307	25.7517	28.40505	2.99344149573e-07	0.00289556819429	1.27799955891e-16	725.964	735.751	722.961	758.33
EML2	4.2885	5.71825	3.05075	1.14586695371e-05	2.0294664753e-12	1.09202804416e-05	984.895	977.888	935.511	920.162
EML3	12.5307	5.5306	8.64305	1.66692137014e-29	6.90191802782e-14	2.28880545539e-14	1258.51	1147.06	1114.47	1286.54
GADD45B	47.4655	48.4308	28.80925	0.326109198995	1.88260563409e-05	2.13325132722e-07	2083.91	1794.83	1723.32	1897.16
EML1	3.3576	3.6021	5.6328	0.168887764633	3.13742352958e-14	5.05761837046e-24	151.71	137.251	158.829	156.493
EML6	0.0885	0.5281	0.1422	1.25248652535e-07	0.380301731247	0.00141415596017	118.899	99.4349	130.244	25.4705
EML4	10.6124	9.1969	14.58015	0.0010315176484	6.68681391799e-18	1.51073654874e-13	1.00102	2.66939	3.89286	32.0327
GADD45G	4.9874	5.43915	2.00205	0.289496937871	0.832449424939	0.303741418292	140.032	55.1675	41.9317	13.9031
PLEKHB2	21.1234	57.90755	30.0733	4.30469454446e-23	5.60213603518e-07	0.000306806501316	202.318	110.669	153.935	210.437
PHF3	3.8036	5.558	6.84565	4.31600751312e-23	4.21737689063e-08	2.59753381727e-40	1.00102	1.00102	1.00102	1.00102
ZYG11B	5.2966	10.3829	9.833	1.31175086488e-35	0.210811071351	1.25134696518e-18	381.501	370.156	395.07	461.249
TAGLN2	301.658	113.55205	184.89875	1.06783115156e-25	1.01979231814e-06	2.76645518761e-17	537.883	410.642	395.96	413.311
TAGLN3	0.0895	2.5114	0.0356	5.03506765361e-09	1.4021567181e-09	0.746826455897	1.00102	3.44797	1.00102	1.55715
GJD3	0.8886	0.81845	0.737	0.0021763094075	0.21344110922	0.0149454914972	1020.71	907.037	838.745	905.925
IQSEC2	2.0774	1.84045	1.4868	0.00219569812859	0.000758895153066	6.60349639298e-12	425.101	370.156	323.108	345.798
ADM2	11.7199	4.836	7.25305	4.25375705042e-12	0.00115975244895	4.73014574898e-08	1975.68	1863.9	1888.6	2004.71
KCNT2	0.424	0.32475	0.62775	0.00583995251669	6.21837642606e-06	0.290552709955	1.00102	1.00102	1.00102	1.00102
SPEF1	1.6393	1.021	0.7725	0.000118070808711	3.53703740093e-05	8.82854308702e-11	733.638	649.441	566.579	726.631
HLA-DPB1	90.0025	16.9655	63.55915	1.19284454453e-17	1.53978117736e-19	3.72422585074e-07	735.418	794.256	592.16	724.851
SPEF2	1.1408	1.13025	1.1724	0.0731648924935	0.0141640184004	0.338388315956	1.00102	1.00102	1.00102	1.00102
CETP	3.4556	1.23315	2.84465	8.0908152421e-08	4.44807362726e-11	0.000112178122199	664.79	530.542	527.316	567.468
NARS2	4.0466	7.91975	4.9012	3.79289013159e-39	3.6312204043e-18	1.17575870937e-05	21.6888	93.7624	2.55817	106.22
BZRAP1	1.662	1.75055	1.3758	0.195793928911	0.221460437909	0.0167543648045	266.161	339.569	241.024	291.742
NUPL1	5.2411	4.62605	7.44365	0.0261426936328	2.44156295291e-15	3.22344634174e-17	32.0327	76.5226	1.00102	12.4572
NUPL2	2.2382	2.39555	2.6138	0.972071519578	0.000229440727079	0.000270779186046	10.6776	11.901	17.0174	21.1327
KAAG1	0.1303	0.32145	0.08575	0.00353164383763	3.43755199827e-12	0.00679775917451	2.89184	1.00102	8.1194	1.00102
MIPOL1	0.243	0.56985	0.3952	2.57086911991e-32	2.07059041168e-06	5.98995784901e-09	1.00102	4.00409	1.00102	1.00102
GMPR	3.1017	15.48205	2.12835	2.03812658658e-27	3.02522187854e-15	0.7554783981	58.1705	43.4889	1.00102	5.22756
GMPS	5.6841	6.6512	6.7484	0.133265475954	0.0162161644155	8.47795680531e-05	13.347	32.0327	1.00102	1.00102
RSPO3	0.2892	1.00075	0.3385	3.78085551735e-08	0.32629622375	0.109929126004	1.00102	1.00102	1.00102	1.00102
OSBP	16.6616	34.10315	22.9312	3.69426628267e-50	7.93560505997e-17	8.78633195134e-21	306.869	148.374	240.134	136.028
RSPO1	0.0078	0.1451	0.0078	6.78068751934e-17	1.2237161338e-14	0.261694815844	572.696	648.329	519.864	601.837
PRRC2A	26.396	28.2435	26.0163	0.000766355036802	0.00446202426693	0.86501056134	1469.17	1311.9	1299.33	1393.53
CNN3	102.5202	130.12405	128.3851	5.42320843078e-05	0.465160025086	0.000141640278093	230.346	119.789	113.672	240.134
CNN2	20.6374	22.1647	14.73415	0.710670176967	2.27608525936e-11	2.16699245118e-07	2374.09	2320.37	2380.21	2589.87
DHODH	2.8876	1.97475	2.1495	2.80324266913e-12	0.0033260648429	9.13342212158e-10	444.12	376.941	290.408	209.77
ZNF273	0.4324	0.32125	0.4249	6.42711615269e-05	4.54558302551e-06	0.311578629246	4.00409	17.1286	1.00102	1.00102
ZNF277	5.1225	5.99195	6.26515	0.732088871676	0.00275034354041	0.00179413209798	1.00102	1.00102	1.00102	1.00102
ZNF276	2.0193	0.75935	1.4162	2.95892325578e-15	1.60365673729e-14	6.10733958067e-06	2100.7	1824.86	1767.69	2078.9
ZNF275	3.1521	4.56815	4.0932	9.05156525459e-08	0.815139244633	1.2617068663e-05	290.074	261.601	358.7	383.28
NCAPH	0.5427	0.0977	0.4532	9.17829929309e-08	1.52550732598e-11	0.00540066488727	621.969	639.431	623.637	714.73
NCAPG	0.66	0.1095	0.6643	7.77359043834e-06	3.61616194616e-11	0.229478379651	1.00102	1.00102	1.00102	1.11225
CHAC1	1.0795	4.0423	0.48945	0.000730325616035	1.16902633807e-21	0.00222277842894	561.351	583.262	466.476	500.956
KCNV2	0.0606	0.0152	0.0507	1.01803520616e-12	0.0189575125532	0.510618705686	5.56124	1.00102	1.00102	5.56124
KCNV1	0.0752	0.05315	0.1429	0.00446955385334	0.00046142652018	0.208052536311	1.00102	1.00102	1.00102	1.00102
SNTA1	27.964	17.53995	16.59835	1.87752817757e-05	0.62108854305	3.85974140741e-08	943.964	682.03	711.06	820.282
