GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2
BHLHE40	93.2382	69.44135	84.4724	0.0541733447991	0.401778428739	0.180042450072	262.045	231.014	175.179	215.665
ACP6	1.671	1.83145	1.36905	0.495959337826	0.000872288852782	0.00334548976896	426.213	279.508	243.693	209.102
ACP1	20.9983	20.51135	19.42445	0.0432224127368	0.444114439638	0.13976149805	1.00102	1.00102	1.00102	1.00102
SDCCAG3	11.8961	6.71375	8.17675	5.66474308204e-23	1.39482625002e-05	8.77887796689e-20	2690.53	2509.34	2547.94	2765.05
TMEM18	4.4546	3.21785	3.7722	6.46846273326e-14	3.06432509185e-06	3.0586165071e-06	1.00102	1.89082	16.35	1.00102
RIF1	2.9487	3.63775	5.3536	3.77921851821e-07	2.8232931099e-11	5.45324736982e-31	1.00102	1.00102	74.4093	11.0112
CMIP	9.4854	7.1396	10.32475	5.52928636761e-08	6.91443230689e-12	0.946122560457	355.474	337.345	469.035	389.175
AK2	18.6487	19.92505	15.5507	0.490831557129	1.96698242312e-14	1.61551639968e-08	582.595	488.944	485.273	464.808
AK4	27.0838	32.6472	30.66885	6.15783916182e-06	0.000476316491762	0.229843303157	7.00716	48.0491	68.9593	10.0102
PRR15L	0.7401	22.1347	1.17285	1.62331937754e-23	2.11172142193e-20	0.196574209869	1076.77	1021.15	836.187	1067.65
ABCC5	3.0532	4.4759	3.34575	0.153199337636	0.831692190831	0.268019331634	574.364	469.813	519.086	488.054
MEX3D	5.908	3.17705	4.33435	9.04578058954e-15	3.82952058034e-06	3.509366666e-08	1945.1	1752.01	1650.02	1770.36
DEXI	0.641	0.72405	0.7111	0.725513340036	0.106000724444	0.134135411515	353.695	416.203	311.096	532.21
TMEM185B	8.6821	7.92315	9.0024	0.000199504740666	0.000577794120133	0.762507115353	211.104	258.264	164.39	218.445
TSC22D2	3.5331	4.5096	3.7545	0.0593722741244	0.613190222347	0.183350293634	9.56532	1.89082	9.23165	2.66939
UBA52	134.0147	66.42015	76.58355	1.49287033215e-19	0.00727701790125	8.57852674052e-23	972.66	1012.7	923.054	982.448
EXOSC2	6.0665	3.7757	5.81955	1.38718564326e-16	2.25520773e-17	0.00249246242659	873.67	800.373	775.904	818.503
EXOSC4	11.2006	7.1623	4.3572	0.00245199828848	2.78000720288e-24	3.17416943107e-08	3270.56	3203.61	3032.32	3424.94
EXOSC5	24.1927	6.496	10.5964	4.85965298529e-25	1.68658003595e-11	1.14050835276e-26	1030.61	915.936	728.411	914.823
NR3C1	13.4024	10.09935	23.4615	1.50168822068e-06	1.00556023583e-17	1.38549244149e-17	52.6093	6.11736	3.78164	2.55817
BTG1	65.7128	38.8232	54.4229	3.86021816352e-13	4.89241816717e-06	0.00922715551543	1.00102	1.00102	1.00102	1.00102
CYP1B1	4.6197	18.95335	5.52765	2.3918146014e-05	0.332164923303	0.495243150609	218.89	153.713	171.175	246.919
CFLAR	8.5225	7.12615	10.92045	7.64059201654e-05	1.38110537865e-13	2.96433768526e-05	298.527	294.412	248.476	260.043
CA5B	1.0442	1.42805	1.52955	2.01522431679e-09	0.169705543221	4.51287256688e-07	77.5236	24.8031	12.9021	37.4827
HNRNPA1	91.2735	67.92865	84.7645	3.7613055032e-16	2.25812508437e-10	0.0565278490981	900.364	899.585	747.096	901.921
RPN2	119.0875	110.66315	112.95925	0.00774278458715	0.138047625456	0.0404769070136	589.269	539.996	576.7	604.84
LRRFIP1	11.5767	16.93575	13.13725	5.68468677012e-17	8.75177311305e-11	0.000483452426143	374.939	352.916	366.708	386.395
IRS2	3.4046	3.63325	3.4362	0.00404710838937	0.00256581688043	0.627807846721	58.8379	76.8563	34.3684	67.9583
CEP55	1.6827	0.2156	1.15785	6.74922881063e-06	6.33162271757e-09	0.0108060397561	320.883	190.305	242.915	245.695
SUN2	16.2508	14.29605	17.3595	0.00867956170467	0.00175881545979	0.785070192078	1413.78	1329.58	1195.89	1286.65
AMD1	9.3222	13.82645	16.36895	0.00342417776809	0.000328856547776	1.50210419952e-10	120.456	46.7144	96.6543	2.78062
PRKCA	2.6932	9.28115	4.5532	1.42231016909e-20	3.85588920163e-21	0.00781284501373	128.687	128.798	183.632	272.056
PRKCD	11.0646	14.34565	8.5936	0.661250856001	0.128036983919	0.348635218531	557.458	571.806	554.789	660.786
NAA15	4.0239	3.76285	5.8781	0.141772117397	2.55408285028e-14	1.7964704851e-21	64.2879	8.89798	1.89082	70.8501
PPP1R2	10.3367	13.86975	11.93055	6.1705104261e-07	0.00199470024555	0.0147882855237	339.68	252.258	167.616	153.824
CXCL1	4.5857	1.9825	1.51345	0.0862131953662	0.269867144472	0.148299396189	22.2449	87.2002	9.899	20.9102
C4orf3	65.1972	66.9128	73.77835	0.877859104429	0.007437468694	0.01043406921	1.00102	1.00102	1.00102	1.00102
DCTD	25.337	25.53595	22.9893	0.34674606053	1.09218685605e-05	0.000399960404703	1.00102	1.00102	1.00102	40.4858
UBA6	3.9018	3.24745	4.65395	0.000146578075179	1.0267401951e-08	0.000997198546203	19.1306	5.22756	4.11531	1.00102
UBA2	21.3696	17.4451	24.5052	4.57992130056e-07	2.61072711008e-22	0.00896058345126	478.266	468.59	389.731	434.332
UBA1	51.5279	71.2429	42.923	1.53394631035e-11	2.76128470438e-14	0.000463631119743	782.466	578.146	558.237	647.439
PWP1	21.4814	18.4063	22.5355	1.18825082512e-10	4.60684637752e-16	0.299499072605	273.835	265.605	198.981	212.662
NAA10	5.5366	1.9878	1.92105	1.66107303496e-11	0.246157646517	1.10045953231e-17	1356.72	1390.64	1398.43	1471.28
UBE2C	6.8555	0.40905	1.98325	5.62411273118e-06	1.64956577621e-05	1.44310487167e-06	1211.24	1026.38	1031.05	1032.17
ILK	0.1899	0.0935	0.23275	1.26473120868e-08	6.48501359741e-13	0.00281467761479	431.886	319.215	297.415	301.085
PNO1	7.5742	6.65315	7.38775	0.000146082315544	0.00119595985299	0.770000791918	14.2368	1.00102	1.00102	1.55715
RABEPK	6.327	4.25095	4.74705	1.0588878404e-12	0.10473462948	2.13711334642e-15	656.226	547.448	447.568	637.095
GPR68	1.103	0.7076	0.64145	0.000108465524984	0.546362181484	2.35225345411e-07	225.008	166.503	105.107	153.268
TBL1XR1	14.8834	11.49575	17.8661	8.29344392871e-08	5.28519583022e-09	0.000819419410492	14.1255	1.00102	1.11225	1.00102
BIRC3	19.4796	4.26585	24.5096	2.59374487781e-10	1.23308621939e-13	0.059224311488	63.843	50.2736	49.495	2.33572
EIF6	48.2127	33.07055	26.452	3.32807420766e-13	2.59724116736e-11	1.22074803392e-33	1368.4	1445.14	1167.64	1316.46
TXNL4B	3.6612	3.18305	3.29895	0.000205107898902	0.613655518519	9.52546416374e-05	333.118	346.576	303.31	342.906
CENPB	46.1452	31.83125	30.54495	1.05475080796e-14	0.044812411458	1.92361530541e-25	738.643	654.446	583.93	756.884
POGK	7.4749	10.0153	9.3608	3.11409211823e-10	0.57457691343	7.65406879752e-10	2.33572	7.6745	1.00102	1.7796
AHCY	43.6585	40.47945	28.2242	0.398119995807	1.11735357569e-10	1.23083658429e-12	838.968	796.258	831.85	807.046
TIMP3	131.572	263.35785	229.16105	2.07708770934e-16	0.0456985127323	9.03984792376e-11	120.901	80.6379	104.996	69.5154
SH3BP4	9.5371	22.59215	13.47245	2.68915526164e-32	1.105055738e-06	5.81233731815e-07	295.746	343.128	212.662	306.647
CLK3	3.3816	1.73145	2.4923	1.17801204005e-25	3.49388274638e-15	1.88823565357e-12	657.894	607.621	563.353	782.355
SEMA7A	2.0428	1.45695	1.44755	0.0499104333203	0.926354836867	0.0132315555973	729.634	584.597	627.196	818.391
SLC7A1	5.9276	9.05915	8.3124	0.306114719519	0.442531609955	0.0716394149458	66.7348	54.7226	37.3715	86.6441
MMS19	10.3372	10.9772	10.40375	0.000387043635318	1.4018369551e-06	0.133538528097	593.495	577.479	499.733	624.304
NETO2	9.3075	0.87755	11.9629	8.35737684891e-26	2.23351480036e-28	0.00265001287784	21.4664	49.9399	1.00102	29.0296
TNFAIP1	19.8251	22.36335	25.2843	0.00172634524113	0.0731438487313	6.54235915978e-08	710.281	656.003	578.591	711.282
TNFAIP3	13.9853	5.65835	17.24	5.25030938959e-12	9.75936781963e-18	0.00165576850677	56.1685	12.6796	1.00102	1.00102
TNFAIP2	24.4436	7.2808	16.85225	5.43874571826e-12	1.5781459218e-09	9.34781176499e-06	869.666	701.049	666.903	668.127
IPO7	17.3275	30.141	31.0369	5.45313615506e-25	0.0475426268951	6.53674677509e-33	415.091	332.673	315.544	259.487
IPO5	12.9883	20.55815	20.14445	3.68374225917e-14	0.795477641559	6.77707220945e-17	1.00102	5.22756	1.00102	1.00102
LRRC58	6.6988	11.33285	10.9606	4.64922670606e-26	0.173213678927	1.7174201413e-22	17.4623	1.00102	1.00102	4.00409
NR6A1	0.4089	0.67705	0.44425	0.00460861081715	1.16061944516e-07	0.187816867118	521.31	502.736	461.471	535.102
MARS2	2.1706	3.7973	2.9403	2.80333009478e-18	0.0212059631222	1.11899909949e-07	1.00102	1.00102	1.00102	1.00102
FOSL1	3.8594	1.3902	1.49135	0.151763618796	0.741121618829	0.0469096494477	1948.32	1759.57	1692.06	2086.58
FADS2	5.3547	2.55905	3.2459	3.23903888506e-07	0.000397628245064	0.000340410565616	1066.2	906.815	899.585	928.838
NXT1	18.4668	10.38455	8.9951	3.99191708555e-19	0.0163996996927	3.68713557175e-32	26.0266	50.7185	87.0889	171.508
CHST11	6.9944	1.78065	7.1579	7.19803870456e-14	2.8402906135e-20	0.210032542031	164.056	138.475	302.42	56.8358
MAK16	2.9719	2.99285	3.18025	0.361621225681	0.101911232319	0.00429088500118	4.67144	7.00716	1.00102	1.00102
CEBPZ	6.0237	11.8678	12.97555	2.45516887432e-39	3.31857307866e-05	1.35707496682e-53	103.439	119.233	112.226	153.268
PLOD2	35.732	12.84145	35.72015	1.39954234902e-09	3.96726981318e-05	0.717755745723	1.00102	1.00102	1.00102	1.00102
DNASE1	0.8152	5.3771	0.6532	0.0014517794411	3.40572452923e-20	0.347082504757	1077.21	996.796	917.715	1119.14
GNA13	15.2383	14.16825	24.179	0.447778861469	1.57805956627e-20	4.99915131545e-30	548.338	464.919	340.57	532.655
ANLN	1.578	0.28095	1.4129	1.67135060171e-05	4.56495516649e-06	0.237565239469	90.2032	19.0194	112.893	79.4144
USP12	8.8366	14.23755	14.23555	2.38953085612e-35	0.0555658118687	1.67828190463e-36	4.78266	69.9603	88.7573	45.1572
ERRFI1	40.2815	23.79395	66.47395	0.0134069284349	2.40741415944e-05	0.0113121140565	816.501	698.38	561.462	650.998
AMZ1	0.1731	0.02245	0.13765	0.0301492579087	3.35054402334e-06	0.179718859758	1444.48	1268.85	1222.69	1410.77
BOD1	20.5338	13.27495	19.9246	3.7723374665e-10	2.23345752495e-17	0.0713348172023	119.678	67.8471	232.793	202.763
AP1M1	7.2813	4.417	4.6113	6.3825882014e-19	0.319515765653	7.61713380049e-30	1044.4	975.774	905.258	1018.93
ZNF770	3.1759	10.04445	10.11405	2.58825549781e-65	0.052591957679	1.81785100661e-64	3.22552	55.7236	87.8675	5.45001
ZNF511	4.6374	1.93875	1.7624	5.76389866453e-21	0.000108200779009	1.247859964e-35	606.175	612.292	563.131	715.286
SLC39A1	0.1758	0.11845	0.183	2.88986472324e-07	5.51473610774e-05	0.769897424878	1238.38	1028.16	1067.76	1155.18
SLCO4A1	4.9289	3.565	3.87785	0.140861621419	0.668496796225	0.092158352415	1246.38	872.892	921.274	1113.69
TMEM243	11.8906	6.09025	8.5778	4.4689047341e-14	3.49763482325e-08	2.63423317198e-05	1.00102	1.00102	1.00102	1.00102
CAD	4.9742	3.7198	4.70235	1.29137706796e-06	0.000242435281586	0.00225348133969	1314.9	1318.35	1432.35	1425.01
IVNS1ABP	53.5702	67.7934	73.25505	0.00506056616983	0.0150121199508	7.4850639807e-08	1.00102	1.00102	1.00102	1.00102
JTB	7.9274	4.13855	3.106	2.23771259415e-06	6.15576413803e-06	8.07770346427e-12	1186.55	974.885	1019.82	1102.79
COA1	3.4263	3.1865	2.9547	0.0478745848756	0.724258604928	0.0297670359873	264.381	297.637	201.094	164.946
NRP2	4.8449	1.5349	6.53215	6.1532734598e-12	9.72904583719e-22	0.000464626660727	49.0501	17.1286	63.2869	5.00511
RBMX	30.1311	21.69615	34.61525	1.09423556387e-14	7.31819901578e-33	0.000445468828802	161.276	203.652	113.338	117.008
FUT9	0.0023	0.05125	0.0024	0.0862185622254	0.996262785913	0.217331456406	1.00102	1.00102	1.00102	1.00102
FUT8	3.3112	3.4583	3.158	0.387997523861	0.952864265649	0.420995325532	82.5287	76.4114	24.0245	31.699
IFFO2	6.6082	3.84935	6.2529	6.30241405659e-07	3.62369654528e-05	0.407473611712	1349.04	972.883	1098.34	1055.97
DDX39A	19.5113	6.04625	8.95445	3.18745454524e-28	4.63050848136e-10	3.12876414596e-31	1617.43	1246.83	1287.31	1394.42
GAL	0.0358	0.10435	0.01615	0.855190156283	0.455722266442	0.382693592571	604.84	542.554	529.763	522.534
DBNL	12.5518	7.35875	9.3835	5.78607032577e-24	5.06355998043e-06	5.79637134161e-20	913.155	790.363	803.71	905.036
GTF2F2	5.9708	5.3871	5.2781	0.00259726908704	0.60602228869	0.00351542736573	143.48	82.3063	106.108	76.9675
STARD13	4.4973	4.38895	7.0633	0.109830282899	1.12912761793e-08	3.23669084131e-17	8.45308	18.6858	15.5715	1.00102
C15orf39	7.8148	4.17435	8.0764	1.69454141763e-14	3.61258114557e-12	0.825841594268	540.441	527.539	519.642	615.518
BLVRA	37.0369	21.716	26.4263	4.64225631123e-19	0.000243079217682	2.32627993176e-14	305.757	352.137	189.416	212.217
SEMA5A	3.689	10.06095	6.52945	3.47807045985e-21	2.71869359427e-06	1.31500300112e-17	13.7919	30.5868	38.595	1.00102
HS6ST1	7.2372	24.1956	6.6521	4.63052389619e-30	1.73666498474e-24	0.320299270222	102.438	90.2032	112.671	136.028
HS6ST2	0.0364	11.46525	0.0325	7.39505506076e-55	5.8042811574e-43	0.610834822882	1.00102	1.00102	30.8092	1.00102
LUZP1	4.7417	7.9733	8.77925	8.56137043207e-38	5.60321977319e-05	7.47225372468e-52	837.633	611.625	722.961	730.858
ZNF239	1.5835	1.41595	1.48905	0.00584267098056	0.0404905973701	0.0605080750912	1.00102	1.00102	1.00102	1.00102
RNF113A	14.8604	7.6358	9.89375	5.08590626507e-40	2.17342906686e-08	1.51078768829e-34	102.883	182.297	166.726	97.0992
NAE1	7.8914	6.8241	7.3385	4.41799720399e-05	0.00194087947369	0.690306085755	575.922	596.276	484.94	611.958
TSPO	81.5603	33.35595	31.30195	6.67974811475e-17	0.189900982097	2.77859579852e-26	787.582	813.609	690.483	825.065
TRAM2	5.1471	6.3431	7.4927	0.181767012517	0.0230957719832	0.000190799986472	201.762	201.428	203.875	81.9726
CADM1	3.0797	8.81285	3.8025	3.12457905378e-19	3.90451947933e-17	0.0737048488956	56.5022	86.7553	88.5349	181.852
TGFB1	53.3985	13.8799	38.3048	2.34997059975e-20	1.66201857179e-18	1.30893614972e-08	1165.97	1020.49	881.567	1152.4
TGFB2	0.6953	1.57745	1.65555	6.29226299848e-10	0.87839460886	4.0614500711e-12	23.8021	17.2398	4.00409	48.7164
YWHAZ	76.6428	61.99055	75.4977	0.000182240602554	0.00716051435511	0.315271218411	436.112	400.187	393.735	388.508
NOP58	9.6976	8.3036	9.95385	0.000110985882095	2.79218791533e-07	0.971362431722	156.827	218.0	167.282	110.78
NOP56	16.1388	9.44515	11.8944	1.94751809741e-19	2.71316874457e-08	1.4058464e-13	577.701	481.047	417.426	597.722
YWHAH	94.3684	47.17355	87.5487	4.33542516063e-25	3.05099816471e-27	0.0131243766172	653.112	624.415	433.331	565.689
ETS1	34.4004	20.3061	64.0035	6.43714435467e-09	1.83024045183e-26	1.55697272225e-24	13.9031	20.9102	3.44797	50.3848
LETM1	5.6588	9.97395	5.0985	1.86697228573e-22	2.91727027395e-22	0.123141270883	979.222	1018.04	988.12	1015.26
CHST15	13.9107	4.7851	17.2576	1.46218146028e-13	1.76431487913e-14	0.00893968495021	205.098	154.269	116.341	142.924
TGFBI	72.3664	9.3581	52.3693	5.23257624991e-05	0.00145534826334	0.202670428068	783.689	740.645	416.87	566.245
MMP2	14.067	12.80865	14.7253	0.077239912712	0.271601870702	0.165138621023	216.443	113.56	129.132	241.914
PODXL	32.5949	116.28045	65.541	1.21392302128e-26	5.97083308703e-09	1.51002026543e-18	298.305	252.814	291.854	250.478
NGDN	5.5951	4.7986	5.049	1.81806792307e-05	0.635754603355	2.08032328404e-05	296.08	232.015	293.411	284.513
IRF2BP2	34.1093	24.07115	37.1803	6.85526161833e-14	2.31078284289e-16	0.0696358419374	251.924	237.687	165.725	240.801
USP36	6.0955	5.0564	6.68825	0.000623282934198	7.70841597119e-06	0.760647261356	1205.12	915.602	1022.82	1261.51
PPFIBP2	3.1749	5.06835	3.8956	0.0165739269626	0.479877383198	0.00599802533235	1.00102	38.7062	7.22961	62.6195
RUNX1	4.3616	0.9331	3.89935	7.61962110949e-12	1.54050262096e-11	0.351577189161	126.462	177.626	261.489	213.774
RRP1	8.3959	3.95735	5.09125	5.71969401836e-26	9.70096758324e-07	7.90021905091e-26	1350.27	1290.54	1233.82	1458.27
DOCK5	2.2949	1.6485	2.71735	3.79968365839e-07	2.61177094034e-10	0.0814096973619	50.6072	100.992	3.00307	99.7686
SAAL1	3.1074	2.17905	2.61535	5.45157694869e-14	4.68652961768e-07	6.84997136935e-06	141.7	14.7929	1.00102	69.7379
PLCB4	3.0362	2.1063	3.89705	0.000178417944187	0.00067155254975	0.0320998091946	1.00102	1.00102	33.7011	7.78573
SLAMF8	0.9798	0.22065	1.2937	4.86760348491e-07	4.31717818556e-10	0.969849987484	304.978	310.984	245.807	270.943
RHBDF2	10.6155	2.08645	7.17565	3.34736347328e-33	4.45005140768e-27	8.11978210619e-13	1834.98	1508.65	1436.91	1499.2
NAV1	1.5133	1.17345	2.38725	0.0014404409177	6.24632420462e-09	0.000794387462138	634.203	628.086	520.532	551.675
NAV2	1.4595	5.66875	2.11995	1.82557858336e-38	2.13177591076e-34	0.00467801601114	260.711	150.376	28.0286	85.0869
CARHSP1	16.5089	6.76025	10.08095	1.78890372721e-24	1.44720290193e-07	2.98985474802e-21	601.17	516.861	422.876	545.112
NT5DC2	6.5121	4.90235	4.4402	0.000294475333694	0.387408492286	9.84116993711e-07	944.965	772.122	902.366	874.449
PPIF	20.8223	37.8897	16.6596	0.000306828775265	4.74993151866e-12	0.0260171752445	397.183	352.694	370.712	509.187
PPID	10.8398	15.00895	10.7766	1.02989064663e-10	4.40845509118e-06	0.314652495633	1.00102	1.00102	1.00102	1.00102
CCDC85C	0.7393	1.10465	1.03205	3.27127713219e-06	0.749891468857	8.62730093141e-05	329.448	186.19	217.889	304.088
CCDC85B	31.338	7.79315	10.6984	0.00560052518975	0.00916200679114	0.00143695382108	2016.73	1807.62	1775.7	2188.46
CORO1C	27.7253	13.24565	30.01135	1.08819931076e-20	1.13441225814e-21	0.0991714135428	405.303	346.131	419.206	335.342
WASF2	32.8095	33.3075	47.17885	0.534286636527	1.02765565825e-11	7.91888869349e-14	901.365	791.03	660.786	770.454
PTHLH	3.1169	0.0982	1.2081	4.13341223268e-06	0.00134538172647	0.660762355087	9.0092	75.4103	1.44592	1.00102
FAH	11.1772	7.86525	7.6222	0.00136264864939	0.0400653801894	3.48691218205e-09	44.8236	71.5175	73.742	182.52
TRIM9	1.6666	0.2346	1.63215	8.77846185479e-14	5.15448998267e-16	0.707215724798	33.145	59.0603	31.8103	79.3032
TRIM8	29.4658	38.74735	21.7627	9.83094139647e-12	2.4005845028e-35	2.53425674989e-13	1021.82	1033.17	1029.72	1007.14
UBC	325.325	150.7693	258.867	8.92243797181e-29	2.37936998022e-12	3.37144529137e-09	946.856	819.059	862.214	974.217
MAT2A	31.1232	41.88575	48.15415	3.73140085395e-06	0.00814578066984	1.92595385205e-14	541.776	691.15	490.167	762.112
NPRL3	10.6598	6.49545	6.9785	4.50964083603e-20	0.10405618731	3.50193692809e-22	1238.93	1212.13	1162.19	1220.69
PCBP2	29.6575	22.3635	20.56585	3.60434878949e-13	0.463491160369	1.55011982535e-19	1250.28	1028.16	968.767	1043.84
RNF223	0.0212	0.218	0.01195	1.76787471495e-05	1.02712170039e-12	0.105483787448	2231.39	1863.46	2017.06	2126.73
PAK1IP1	8.898	7.74635	8.7098	0.00229017407004	0.000349265425954	0.42741681141	14.7929	1.00102	7.11838	8.89798
RBM25	7.2103	6.4091	8.04915	0.00461204223237	2.91826527173e-07	0.187337659801	231.347	210.771	138.141	185.412
RBM28	1.8286	1.85935	1.9661	0.151107215293	0.0166510097305	0.309839917837	515.638	539.551	583.818	606.397
EPHA2	16.656	11.41055	14.8347	0.0154088477665	0.206476789564	0.226663439947	1367.73	1339.03	1245.94	1409.44
RASD1	19.4653	90.9126	13.7261	2.42957939445e-25	7.50291894682e-24	0.185538878121	480.268	478.155	480.157	582.15
TRMT6	3.8904	5.97235	4.2152	6.33909321943e-14	3.60035216893e-18	0.922178171132	29.2521	52.2756	21.4664	23.9133
LIMD1	1.6261	1.3753	1.74425	1.50173437297e-05	1.66005713314e-07	0.0273605517943	322.552	377.163	260.711	357.031
DESI1	12.7825	10.8636	8.28175	3.46967351014e-06	3.70193239809e-05	1.76250599294e-15	1054.86	980.335	964.763	1051.07
RRM2	1.584	0.2287	1.0625	1.65075751968e-07	7.93877037419e-09	0.00278248613511	463.918	341.46	412.199	490.723
ZC3H12A	3.9788	2.09495	2.7295	1.7158019584e-06	0.0197464276279	0.000964731536879	802.375	745.651	649.664	736.53
TSR1	7.0604	6.39675	9.13555	0.0194909098997	2.44490762279e-18	2.01796084525e-12	978.444	844.752	860.101	973.105
TSR3	35.4192	21.67235	19.47705	4.03152631189e-24	0.0110065181343	2.98346577132e-39	1919.85	1928.86	1669.04	1944.76
TFAM	5.91	11.8125	9.1801	2.75408664042e-28	0.00239959241461	4.98351339346e-13	1.00102	1.00102	1.00102	1.00102
TMX1	11.496	12.84205	18.45235	0.0503672454047	3.12943019252e-07	1.61155925616e-15	40.0409	39.596	67.5134	30.0307
CREB3L2	13.4701	20.1583	20.4034	3.0426977351e-20	0.546412393998	1.92039646838e-25	94.3186	96.8767	55.8348	101.437
TUBA1B	25.2611	11.4092	22.65945	7.01521617774e-11	5.91106001847e-18	0.0199453856846	1145.61	1161.96	953.641	1228.37
CDC42SE1	16.5273	15.6291	20.65015	0.513839010836	1.77997687512e-07	6.80773920214e-07	953.863	902.589	790.585	879.676
GEMIN6	4.5862	2.7449	2.7992	2.64613460486e-23	0.365358749105	8.34427582968e-30	142.479	143.48	130.578	77.4124
SFXN4	18.1563	14.4897	12.81755	5.08433200846e-05	0.604599698081	2.27118744231e-07	326.667	257.04	251.924	360.702
RAD1	3.1788	3.6491	3.6369	0.00370922276374	0.519409270153	0.000209902971774	8.1194	1.00102	1.00102	1.00102
CCT5	19.0688	19.4274	19.5388	0.384535607793	0.835138678739	0.410353786611	271.833	213.551	130.355	178.849
TICRR	0.2268	0.03695	0.16835	1.75554537817e-09	2.35313001174e-10	0.000129075718559	468.256	436.001	352.137	416.092
JAK1	20.0687	24.45065	33.3246	1.8902174561e-06	1.35551565977e-13	3.37593338612e-36	89.5359	45.4909	41.2644	13.1245
TNFRSF10B	25.3259	7.6857	21.69945	8.04721458885e-27	2.74237848812e-27	0.0160488644716	415.758	317.102	151.933	300.418
TNFRSF10D	6.2717	4.2093	9.3736	3.09763762991e-05	1.71452844892e-10	0.000618432701805	282.511	399.408	243.805	305.868
DCTN2	14.3016	10.7923	10.356	4.0549225468e-14	0.273337680877	5.73807352966e-22	1116.14	1065.42	878.786	828.624
NUP88	4.1883	5.91595	4.85995	2.88615416136e-13	2.33289685219e-10	0.00167312033647	775.57	622.747	633.87	592.717
ASPM	0.5244	0.0605	0.52835	3.22788950441e-09	1.50809698668e-09	0.850944897322	1.00102	1.11225	1.00102	1.00102
UBIAD1	4.457	5.57265	4.8057	4.21620124402e-12	1.25031356184e-06	0.0797462811039	722.961	623.526	531.988	692.374
MYOF	22.054	15.8247	32.5904	0.00010128909163	9.45938478981e-17	5.66575287331e-14	380.055	260.377	261.934	299.306
CNOT1	7.171	17.6188	20.2652	4.86697544906e-52	5.68048633043e-05	2.54826823955e-77	343.573	445.455	405.97	383.058
APOL1	79.368	23.087	47.6515	7.69377213906e-06	0.000654128447015	0.000535976578045	1704.52	1613.43	1200.34	1359.17
ITGB8	7.2851	14.92855	11.6345	1.0797350833e-08	0.308609045859	1.93073015654e-07	1.00102	1.00102	1.00102	1.00102
TNIP1	92.4453	40.62835	72.38895	5.53917256187e-25	1.34270319244e-17	9.02119681056e-07	602.504	532.433	531.654	671.908
ORAOV1	1.9349	1.15585	1.5887	3.88180830007e-14	2.7760005664e-08	4.21496356065e-07	842.416	748.654	536.77	561.351
GJB2	10.7773	5.82065	5.4632	7.18243504088e-05	0.0265242224373	0.0586559386923	8.45308	6.78471	1.00102	13.2357
USP31	1.4287	1.42435	1.91675	0.243274275774	4.09321666089e-09	1.81847213895e-08	448.347	374.271	393.291	448.458
LBR	8.4571	10.38715	12.5161	2.63705597626e-07	0.00212539724217	9.24024678211e-18	240.357	259.821	156.271	204.987
SLC12A9	6.2027	3.53365	3.8806	6.60636954273e-17	0.216826685911	6.66827322405e-20	1981.25	1893.49	1733.21	1871.47
IMP4	20.753	14.4076	13.34845	3.43301823591e-24	0.0316866646452	3.24929474837e-37	276.95	223.562	285.514	229.123
ATP1B3	34.1729	50.81575	29.13495	2.86649803032e-08	2.66946197474e-25	2.71121492707e-05	18.3521	67.2909	95.4308	111.336
KHSRP	34.0312	25.4821	29.75725	7.01978629145e-17	0.000250284253101	1.72357700033e-09	1494.75	1346.6	1355.27	1486.3
PKM	313.5274	150.1201	237.77235	5.88854272515e-15	0.00100643549779	3.19396319511e-13	628.642	523.535	503.069	531.654
C12orf29	2.5381	2.7805	2.8192	0.805156555278	0.124298058057	0.379768494091	1.00102	1.00102	1.00102	1.00102
HNRNPU	18.3078	22.12475	21.6969	1.97638658643e-12	0.404973295172	2.34043481818e-12	210.993	218.334	128.909	183.076
C1QBP	28.4213	32.30285	22.2528	0.64790704487	2.42738653145e-09	1.7420309283e-05	675.356	555.345	632.312	623.748
RRP8	3.5394	2.9612	3.01955	1.05732554059e-06	0.0281269628188	1.91327438977e-05	416.314	321.773	284.402	284.513
RRP9	9.6727	8.83345	5.477	5.67599606864e-05	4.5082125807e-20	2.62807565778e-26	818.948	703.163	787.471	921.608
COL5A1	8.6307	1.84585	7.29825	0.00382729882682	1.9126305583e-08	0.0460405979473	1118.81	963.54	991.902	1069.31
NAT10	11.9765	9.03265	11.63755	2.52628240491e-14	3.3130028028e-13	0.0552276849769	262.49	273.724	265.271	349.579
RPRD1B	6.098	8.6168	7.9839	2.47251931466e-12	0.170787771918	1.30890444859e-13	656.448	548.004	477.154	401.076
RAD54L	0.689	0.08125	0.45495	2.56933257383e-08	5.28403227316e-05	0.119072156374	881.122	742.981	733.082	841.637
PLEKHA1	5.9583	4.6693	8.0719	0.00402401470425	3.23484050609e-09	4.87203060368e-06	54.5001	143.146	121.457	147.818
TOPBP1	3.7884	3.02985	5.41235	3.64431821313e-06	1.47941818662e-30	1.03578059383e-16	21.0215	1.00102	1.00102	6.45103
JUN	115.3358	88.8434	85.2998	0.0181986889118	0.465654673535	0.000202264846111	204.542	111.67	102.66	129.799
GADD45B	47.4655	48.4308	28.80925	0.326109198995	1.88260563409e-05	2.13325132722e-07	2083.91	1794.83	1723.32	1897.16
